"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","decision_type_ID","decision_type","count_decisions"
29661,2014,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",46
29663,2014,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",18
29701,2014,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",23
29703,2014,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
29721,2014,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
29723,2014,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
29741,2014,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",6
29743,2014,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
29761,2014,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",42
29763,2014,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
29781,2014,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
29821,2014,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",23
29823,2014,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
29841,2014,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
29843,2014,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
29861,2014,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",11
29863,2014,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
29881,2014,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
29903,2014,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
29921,2014,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",18
29923,2014,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
29941,2014,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
29961,2014,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
29963,2014,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
29981,2014,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
29983,2014,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
30001,2014,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",7
30041,2014,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
30043,2014,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
30063,2014,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
30081,2014,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
30083,2014,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
30101,2014,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",9
30103,2014,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
30121,2014,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
30162,2014,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
30163,2014,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
30183,2014,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
30203,2014,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
30223,2014,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
30383,2014,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
30483,2014,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
30721,2015,1,"Competition","COMP",1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",26
30722,2015,1,"Competition","COMP",1,"Belgium","BE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
30723,2015,1,"Competition","COMP",1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
30724,2015,1,"Competition","COMP",1,"Belgium","BE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
30741,2015,1,"Competition","COMP",2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",39
30742,2015,1,"Competition","COMP",2,"France","FR",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
30743,2015,1,"Competition","COMP",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",22
30744,2015,1,"Competition","COMP",2,"France","FR",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
30745,2015,1,"Competition","COMP",2,"France","FR",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",2
30748,2015,1,"Competition","COMP",2,"France","FR",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",3
30751,2015,1,"Competition","COMP",2,"France","FR",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
30755,2015,1,"Competition","COMP",2,"France","FR",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
30758,2015,1,"Competition","COMP",2,"France","FR",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
30761,2015,1,"Competition","COMP",3,"Germany","DE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",789
30762,2015,1,"Competition","COMP",3,"Germany","DE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",5
30763,2015,1,"Competition","COMP",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",28
30764,2015,1,"Competition","COMP",3,"Germany","DE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
30767,2015,1,"Competition","COMP",3,"Germany","DE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
30781,2015,1,"Competition","COMP",4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",169
30782,2015,1,"Competition","COMP",4,"Italy","IT",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
30783,2015,1,"Competition","COMP",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",17
30801,2015,1,"Competition","COMP",5,"Luxembourg","LU",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
30803,2015,1,"Competition","COMP",5,"Luxembourg","LU",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
30821,2015,1,"Competition","COMP",6,"Netherlands","NL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",188
30823,2015,1,"Competition","COMP",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
30826,2015,1,"Competition","COMP",6,"Netherlands","NL",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
30827,2015,1,"Competition","COMP",6,"Netherlands","NL",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",3
30841,2015,1,"Competition","COMP",7,"Denmark","DK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",24
30843,2015,1,"Competition","COMP",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
30861,2015,1,"Competition","COMP",8,"Ireland","IE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",7
30863,2015,1,"Competition","COMP",8,"Ireland","IE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
30881,2015,1,"Competition","COMP",9,"United Kingdom","UK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",71
30882,2015,1,"Competition","COMP",9,"United Kingdom","UK",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
30883,2015,1,"Competition","COMP",9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
30901,2015,1,"Competition","COMP",10,"Greece","EL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
30903,2015,1,"Competition","COMP",10,"Greece","EL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
30921,2015,1,"Competition","COMP",11,"Portugal","PT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",22
30923,2015,1,"Competition","COMP",11,"Portugal","PT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",11
30924,2015,1,"Competition","COMP",11,"Portugal","PT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
30926,2015,1,"Competition","COMP",11,"Portugal","PT",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
30941,2015,1,"Competition","COMP",12,"Spain","ES",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",166
30943,2015,1,"Competition","COMP",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
30961,2015,1,"Competition","COMP",13,"Austria","AT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",81
30963,2015,1,"Competition","COMP",13,"Austria","AT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
